               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12137,            0.031378,            0.053699,           0.0012591,             0.15341,           0.0010856,          0.00033665,             0.12891,            0.023935,            0.056168,                 0.1,                   0,                   0
                   1,             0.11542,            0.031986,            0.053777,           0.0013124,             0.16948,           0.0010219,          0.00035789,             0.12868,            0.024318,            0.055725,            0.099099,           9.934e-05,           9.934e-05
                   2,             0.11997,            0.029127,            0.051115,           0.0014725,             0.19805,           0.0011567,           0.0004202,             0.12757,            0.024314,            0.055313,            0.098197,          0.00019736,          0.00019736
                   3,              0.1234,            0.030897,            0.054886,            0.001635,             0.22662,           0.0013368,          0.00050274,             0.12574,            0.024341,            0.054565,            0.097294,          0.00029406,          0.00029406
                   4,             0.11693,            0.030096,            0.053769,           0.0016424,             0.22662,           0.0013722,          0.00058294,             0.12326,            0.024423,            0.053772,            0.096389,          0.00038944,          0.00038944
                   5,             0.11329,            0.033227,            0.053642,           0.0017413,             0.24481,           0.0015567,          0.00064287,             0.12021,            0.024428,            0.052628,            0.095483,           0.0004835,           0.0004835
                   6,             0.10665,            0.032074,            0.050939,           0.0017914,             0.27906,           0.0016973,          0.00065952,             0.11667,            0.024408,            0.051575,            0.094576,          0.00057624,          0.00057624
                   7,             0.10841,            0.032893,            0.050343,           0.0019881,             0.29156,           0.0020605,          0.00064732,             0.11203,            0.024375,            0.050461,            0.093668,          0.00066766,          0.00066766
                   8,             0.10499,            0.035822,             0.04936,           0.0018069,             0.27906,           0.0020593,          0.00059228,             0.10591,            0.024365,            0.049393,            0.092758,          0.00075776,          0.00075776
                   9,              0.1004,            0.035717,            0.048085,           0.0023731,             0.36126,           0.0026888,          0.00060483,            0.097008,             0.02455,            0.048698,            0.091847,          0.00084654,          0.00084654
                  10,             0.09578,            0.034218,            0.050254,            0.002875,             0.40352,           0.0032968,          0.00064281,            0.085699,            0.024596,            0.048141,            0.090934,            0.000934,            0.000934
                  11,            0.098382,            0.027959,            0.049766,           0.0026176,             0.34334,           0.0040673,          0.00088627,            0.076523,            0.024662,            0.047485,             0.09002,           0.0010201,           0.0010201
                  12,            0.090021,            0.036371,            0.049015,           0.0032439,             0.44367,           0.0059331,           0.0012996,            0.070112,            0.024693,            0.046928,            0.089105,            0.001105,            0.001105
                  13,            0.084855,            0.032397,            0.045719,           0.0033244,             0.46185,            0.007907,           0.0022262,            0.064693,            0.024992,            0.045906,            0.088188,           0.0011885,           0.0011885
                  14,            0.083116,            0.034293,            0.045106,           0.0040179,             0.55179,            0.012942,           0.0041294,            0.061285,            0.024758,            0.044998,            0.087271,           0.0012706,           0.0012706
                  15,            0.079236,            0.039187,            0.047818,           0.0044974,             0.62143,            0.029647,           0.0077347,            0.059444,            0.024405,            0.044418,            0.086351,           0.0013515,           0.0013515
                  16,            0.082098,            0.034284,            0.044076,           0.0049982,             0.73241,            0.048341,            0.013962,            0.056772,            0.024446,            0.043068,            0.085431,            0.001431,            0.001431
                  17,            0.068093,            0.033099,              0.0452,           0.0049982,             0.73241,            0.048341,            0.013962,            0.056772,            0.024446,            0.043068,            0.084509,           0.0015093,           0.0015093
                  18,             0.07446,            0.036198,            0.044567,            0.005388,             0.87348,            0.091969,             0.02637,            0.056197,            0.024076,            0.042229,            0.083586,           0.0015862,           0.0015862
                  19,            0.074879,             0.03315,            0.046226,            0.005388,             0.87348,            0.091969,             0.02637,            0.056197,            0.024076,            0.042229,            0.082662,           0.0016617,           0.0016617
                  20,            0.078483,            0.033497,             0.04501,           0.0052914,             0.89702,            0.089797,            0.024347,            0.055938,            0.023764,            0.041405,            0.081736,            0.001736,            0.001736
                  21,            0.067424,            0.038027,            0.042775,           0.0052914,             0.89702,            0.089797,            0.024347,            0.055938,            0.023764,            0.041405,            0.080809,           0.0018089,           0.0018089
                  22,            0.071958,              0.0373,            0.042689,           0.0056044,              0.9381,             0.13392,            0.038597,            0.057001,            0.023182,            0.040443,            0.079881,           0.0018806,           0.0018806
                  23,             0.06328,            0.032854,             0.04402,           0.0056044,              0.9381,             0.13392,            0.038597,            0.057001,            0.023182,            0.040443,            0.078951,           0.0019509,           0.0019509
                  24,            0.068781,             0.03117,            0.042488,           0.0056391,               0.975,             0.17944,            0.055782,            0.060446,            0.022882,             0.03952,             0.07802,           0.0020198,           0.0020198
                  25,             0.06793,            0.029128,            0.044227,           0.0056391,               0.975,             0.17944,            0.055782,            0.060446,            0.022882,             0.03952,            0.077088,           0.0020875,           0.0020875
                  26,            0.062842,            0.041362,            0.041716,           0.0056251,             0.96667,             0.14737,            0.049968,             0.06246,            0.022096,            0.038761,            0.076154,           0.0021538,           0.0021538
                  27,            0.056109,            0.025297,            0.041587,           0.0056251,             0.96667,             0.14737,            0.049968,             0.06246,            0.022096,            0.038761,            0.075219,           0.0022189,           0.0022189
                  28,            0.073719,            0.025333,            0.046075,            0.059856,             0.59908,             0.20839,            0.058167,            0.061051,            0.021957,            0.038021,            0.074283,           0.0022826,           0.0022826
                  29,            0.066783,            0.029162,            0.041041,            0.059856,             0.59908,             0.20839,            0.058167,            0.061051,            0.021957,            0.038021,            0.073345,           0.0023449,           0.0023449
                  30,            0.073653,            0.026009,            0.045861,            0.068925,             0.65346,              0.1855,            0.071797,             0.06155,            0.021634,            0.037952,            0.072406,            0.002406,            0.002406
                  31,             0.06222,            0.022645,            0.043181,            0.068925,             0.65346,              0.1855,            0.071797,             0.06155,            0.021634,            0.037952,            0.071466,           0.0024657,           0.0024657
                  32,            0.065869,            0.027589,            0.040471,             0.45974,             0.18295,             0.15383,             0.04677,             0.05217,            0.021246,            0.036995,            0.070524,           0.0025242,           0.0025242
                  33,            0.067581,            0.026763,            0.040977,             0.45974,             0.18295,             0.15383,             0.04677,             0.05217,            0.021246,            0.036995,            0.069581,           0.0025813,           0.0025813
                  34,            0.064132,            0.037188,            0.036912,             0.31369,             0.10325,             0.16903,            0.064433,            0.051035,            0.020571,            0.036308,            0.068637,            0.002637,            0.002637
                  35,            0.063357,            0.027646,            0.041225,             0.31369,             0.10325,             0.16903,            0.064433,            0.051035,            0.020571,            0.036308,            0.067692,           0.0026915,           0.0026915
                  36,             0.05557,            0.024569,            0.036066,              0.4698,             0.20114,              0.2383,            0.096453,            0.051996,            0.019088,            0.034252,            0.066745,           0.0027446,           0.0027446
                  37,             0.06581,            0.032043,            0.037123,              0.4698,             0.20114,              0.2383,            0.096453,            0.051996,            0.019088,            0.034252,            0.065796,           0.0027965,           0.0027965
                  38,            0.066875,            0.031957,            0.032741,             0.34001,             0.25466,             0.35154,             0.13431,            0.043653,            0.019701,            0.033072,            0.064847,            0.002847,            0.002847
                  39,            0.060202,            0.029033,            0.034734,             0.34001,             0.25466,             0.35154,             0.13431,            0.043653,            0.019701,            0.033072,            0.063896,           0.0028961,           0.0028961
                  40,            0.052377,            0.025516,            0.038466,             0.26534,             0.18295,             0.22844,            0.091754,            0.053047,            0.017454,            0.032797,            0.062944,            0.002944,            0.002944
                  41,            0.070782,            0.033761,            0.032431,             0.26534,             0.18295,             0.22844,            0.091754,            0.053047,            0.017454,            0.032797,            0.061991,           0.0029905,           0.0029905
                  42,            0.062371,            0.024662,            0.037217,             0.35545,             0.27838,             0.31626,             0.13206,            0.045253,            0.018485,            0.033058,            0.061036,           0.0030358,           0.0030358
                  43,            0.061749,            0.025414,            0.039668,             0.35545,             0.27838,             0.31626,             0.13206,            0.045253,            0.018485,            0.033058,             0.06008,           0.0030797,           0.0030797
                  44,            0.055678,            0.022621,            0.036781,             0.33427,             0.32646,              0.3312,              0.1171,            0.043661,            0.018017,            0.033905,            0.059122,           0.0031222,           0.0031222
                  45,             0.06584,            0.025105,            0.038565,             0.33427,             0.32646,              0.3312,              0.1171,            0.043661,            0.018017,            0.033905,            0.058163,           0.0031635,           0.0031635
                  46,             0.06449,            0.034498,            0.030831,             0.50114,             0.22482,              0.3592,             0.10898,             0.04224,            0.017954,            0.033642,            0.057203,           0.0032034,           0.0032034
                  47,            0.064456,            0.031719,             0.03399,             0.50114,             0.22482,              0.3592,             0.10898,             0.04224,            0.017954,            0.033642,            0.056242,           0.0032421,           0.0032421
                  48,            0.059735,            0.023189,            0.039356,            0.097077,             0.27892,             0.29556,             0.12897,             0.04295,            0.017474,            0.034821,            0.055279,           0.0032794,           0.0032794
                  49,             0.06093,             0.02758,            0.038063,            0.097077,             0.27892,             0.29556,             0.12897,             0.04295,            0.017474,            0.034821,            0.054315,           0.0033153,           0.0033153
                  50,            0.056348,             0.02832,            0.031081,            0.096337,             0.32857,             0.30846,             0.11868,             0.04621,            0.016682,            0.034611,             0.05335,             0.00335,             0.00335
                  51,            0.054549,            0.019733,             0.03457,            0.096337,             0.32857,             0.30846,             0.11868,             0.04621,            0.016682,            0.034611,            0.052383,           0.0033833,           0.0033833
                  52,            0.060999,            0.024257,            0.036657,            0.096337,             0.32857,             0.30846,             0.11868,             0.04621,            0.016682,            0.034611,            0.051415,           0.0034154,           0.0034154
                  53,            0.055778,            0.019483,            0.033635,             0.33105,             0.32646,             0.39234,             0.18416,            0.045769,            0.016258,            0.035263,            0.050446,           0.0034461,           0.0034461
                  54,            0.059556,            0.036573,            0.026595,             0.33105,             0.32646,             0.39234,             0.18416,            0.045769,            0.016258,            0.035263,            0.049475,           0.0034754,           0.0034754
                  55,            0.054088,            0.024181,            0.035838,             0.33105,             0.32646,             0.39234,             0.18416,            0.045769,            0.016258,            0.035263,            0.048504,           0.0035035,           0.0035035
                  56,             0.06005,            0.035016,            0.034117,             0.32832,             0.32646,             0.37584,             0.16583,            0.045649,            0.016187,            0.035568,             0.04753,           0.0035302,           0.0035302
                  57,             0.06337,            0.029679,            0.035015,             0.32832,             0.32646,             0.37584,             0.16583,            0.045649,            0.016187,            0.035568,            0.046556,           0.0035557,           0.0035557
                  58,            0.066973,            0.022606,            0.032225,             0.32832,             0.32646,             0.37584,             0.16583,            0.045649,            0.016187,            0.035568,             0.04558,           0.0035798,           0.0035798
                  59,             0.05503,            0.021553,            0.033705,             0.11968,             0.34464,             0.36251,             0.15734,            0.042338,            0.015862,            0.035622,            0.044603,           0.0036025,           0.0036025
                  60,            0.058174,            0.022376,            0.035824,             0.11968,             0.34464,             0.36251,             0.15734,            0.042338,            0.015862,            0.035622,            0.043624,            0.003624,            0.003624
                  61,            0.054972,            0.023796,            0.033119,             0.11968,             0.34464,             0.36251,             0.15734,            0.042338,            0.015862,            0.035622,            0.042644,           0.0036441,           0.0036441
                  62,            0.058786,            0.015743,            0.032301,             0.35613,             0.30828,             0.32599,             0.12494,            0.043873,            0.015215,            0.036415,            0.041663,            0.003663,            0.003663
                  63,            0.067612,            0.034166,            0.032559,             0.35613,             0.30828,             0.32599,             0.12494,            0.043873,            0.015215,            0.036415,             0.04068,           0.0036805,           0.0036805
                  64,            0.057673,            0.029776,            0.030406,             0.35613,             0.30828,             0.32599,             0.12494,            0.043873,            0.015215,            0.036415,            0.039697,           0.0036966,           0.0036966
                  65,            0.067624,            0.024153,            0.039318,             0.38911,             0.45655,             0.44642,             0.27155,            0.040134,            0.015141,            0.038612,            0.038711,           0.0037115,           0.0037115
                  66,            0.059715,            0.024228,            0.027091,             0.38911,             0.45655,             0.44642,             0.27155,            0.040134,            0.015141,            0.038612,            0.037725,            0.003725,            0.003725
                  67,             0.05705,            0.023859,            0.029347,             0.38911,             0.45655,             0.44642,             0.27155,            0.040134,            0.015141,            0.038612,            0.036737,           0.0037373,           0.0037373
                  68,            0.058681,            0.020414,            0.034303,             0.46977,             0.39464,             0.37576,              0.1461,            0.043872,            0.013793,            0.036606,            0.035748,           0.0037482,           0.0037482
                  69,            0.059367,            0.024178,            0.024828,             0.46977,             0.39464,             0.37576,              0.1461,            0.043872,            0.013793,            0.036606,            0.034758,           0.0037577,           0.0037577
                  70,            0.058452,            0.023833,            0.029932,             0.46977,             0.39464,             0.37576,              0.1461,            0.043872,            0.013793,            0.036606,            0.033766,            0.003766,            0.003766
                  71,            0.058069,            0.020975,            0.039261,             0.46582,             0.32646,             0.39645,             0.21414,            0.041581,            0.013994,            0.035851,            0.032773,           0.0037729,           0.0037729
                  72,            0.044458,            0.014905,            0.033934,             0.46582,             0.32646,             0.39645,             0.21414,            0.041581,            0.013994,            0.035851,            0.031779,           0.0037786,           0.0037786
                  73,            0.057546,            0.029141,            0.030287,             0.46582,             0.32646,             0.39645,             0.21414,            0.041581,            0.013994,            0.035851,            0.030783,           0.0037829,           0.0037829
                  74,             0.05468,            0.026466,            0.029667,             0.48011,             0.32646,             0.42214,             0.22844,            0.037434,            0.013681,            0.035637,            0.029786,           0.0037858,           0.0037858
                  75,            0.057003,            0.020162,            0.030596,             0.48011,             0.32646,             0.42214,             0.22844,            0.037434,            0.013681,            0.035637,            0.028788,           0.0037875,           0.0037875
                  76,            0.055009,            0.021477,            0.030305,             0.48011,             0.32646,             0.42214,             0.22844,            0.037434,            0.013681,            0.035637,            0.027788,           0.0037878,           0.0037878
                  77,            0.049231,            0.017201,            0.025877,             0.27092,             0.36869,             0.38997,             0.18839,            0.046709,             0.01242,            0.036079,            0.026787,           0.0037869,           0.0037869
                  78,            0.059174,            0.027729,             0.03049,             0.27092,             0.36869,             0.38997,             0.18839,            0.046709,             0.01242,            0.036079,            0.025785,           0.0037846,           0.0037846
                  79,            0.057856,            0.017426,            0.031197,             0.27092,             0.36869,             0.38997,             0.18839,            0.046709,             0.01242,            0.036079,            0.024781,           0.0037809,           0.0037809
                  80,             0.06021,            0.026358,            0.026695,             0.28371,             0.37392,             0.42579,             0.19921,            0.039763,            0.012696,            0.035522,            0.023776,            0.003776,            0.003776
                  81,            0.056792,            0.025253,              0.0219,             0.28371,             0.37392,             0.42579,             0.19921,            0.039763,            0.012696,            0.035522,             0.02277,           0.0037697,           0.0037697
                  82,            0.056393,            0.024257,            0.030507,             0.28371,             0.37392,             0.42579,             0.19921,            0.039763,            0.012696,            0.035522,            0.021762,           0.0037622,           0.0037622
                  83,            0.055738,            0.022542,            0.030857,              0.4801,             0.37078,             0.43404,              0.1753,            0.036425,            0.012722,             0.03524,            0.020753,           0.0037533,           0.0037533
                  84,            0.057869,              0.0248,            0.026747,              0.4801,             0.37078,             0.43404,              0.1753,            0.036425,            0.012722,             0.03524,            0.019743,            0.003743,            0.003743
                  85,            0.059909,             0.02254,            0.025414,              0.4801,             0.37078,             0.43404,              0.1753,            0.036425,            0.012722,             0.03524,            0.018732,           0.0037315,           0.0037315
                  86,            0.054983,             0.02078,            0.024929,              0.4801,             0.37078,             0.43404,              0.1753,            0.036425,            0.012722,             0.03524,            0.017719,           0.0037186,           0.0037186
                  87,            0.055407,             0.01873,            0.031651,             0.36191,             0.49604,             0.51709,             0.25886,             0.03649,            0.012356,            0.035538,            0.016704,           0.0037045,           0.0037045
                  88,            0.047548,            0.024248,            0.024597,             0.36191,             0.49604,             0.51709,             0.25886,             0.03649,            0.012356,            0.035538,            0.015689,            0.003689,            0.003689
                  89,            0.046317,            0.016997,            0.027064,             0.36191,             0.49604,             0.51709,             0.25886,             0.03649,            0.012356,            0.035538,            0.014672,           0.0036721,           0.0036721
                  90,            0.048212,             0.01683,            0.030532,             0.36191,             0.49604,             0.51709,             0.25886,             0.03649,            0.012356,            0.035538,            0.013654,            0.003654,            0.003654
                  91,            0.044574,            0.015494,            0.032256,             0.46414,             0.51134,              0.5736,              0.3663,            0.034288,            0.012213,            0.037796,            0.012635,           0.0036345,           0.0036345
                  92,             0.05759,            0.016729,            0.031819,             0.46414,             0.51134,              0.5736,              0.3663,            0.034288,            0.012213,            0.037796,            0.011614,           0.0036138,           0.0036138
                  93,            0.055131,            0.020595,            0.024923,             0.46414,             0.51134,              0.5736,              0.3663,            0.034288,            0.012213,            0.037796,            0.010592,           0.0035917,           0.0035917
                  94,            0.051549,            0.026398,            0.023613,             0.46414,             0.51134,              0.5736,              0.3663,            0.034288,            0.012213,            0.037796,           0.0095682,           0.0035682,           0.0035682
                  95,            0.056293,            0.017912,            0.028684,             0.27295,             0.43003,             0.49269,             0.24187,            0.038331,            0.011683,            0.039528,           0.0085435,           0.0035435,           0.0035435
                  96,            0.052721,            0.014053,            0.021115,             0.27295,             0.43003,             0.49269,             0.24187,            0.038331,            0.011683,            0.039528,           0.0075174,           0.0035174,           0.0035174
                  97,            0.054913,            0.023951,            0.026401,             0.27295,             0.43003,             0.49269,             0.24187,            0.038331,            0.011683,            0.039528,           0.0064901,           0.0034901,           0.0034901
                  98,            0.060158,             0.02592,            0.029886,             0.27295,             0.43003,             0.49269,             0.24187,            0.038331,            0.011683,            0.039528,           0.0054614,           0.0034614,           0.0034614
                  99,            0.050816,             0.02468,             0.02179,             0.33986,             0.64063,             0.50963,             0.27037,            0.037571,            0.011531,            0.038689,           0.0044313,           0.0034313,           0.0034313
                 100,             0.05179,            0.019143,            0.023489,             0.33986,             0.64063,             0.50963,             0.27037,            0.037571,            0.011531,            0.038689,              0.0034,              0.0034,              0.0034
                 101,            0.054297,            0.017019,            0.035305,             0.33986,             0.64063,             0.50963,             0.27037,            0.037571,            0.011531,            0.038689,              0.0034,              0.0034,              0.0034
                 102,            0.056111,            0.016244,            0.030316,             0.33986,             0.64063,             0.50963,             0.27037,            0.037571,            0.011531,            0.038689,            0.003334,            0.003334,            0.003334
                 103,            0.054086,            0.015857,            0.029071,             0.71275,             0.30828,             0.51029,             0.31966,            0.036607,            0.011474,            0.038864,            0.003268,            0.003268,            0.003268
                 104,            0.054718,            0.015922,            0.026084,             0.71275,             0.30828,             0.51029,             0.31966,            0.036607,            0.011474,            0.038864,            0.003202,            0.003202,            0.003202
                 105,            0.052608,            0.015515,             0.02207,             0.71275,             0.30828,             0.51029,             0.31966,            0.036607,            0.011474,            0.038864,            0.003136,            0.003136,            0.003136
                 106,            0.054556,            0.017105,            0.024336,             0.71275,             0.30828,             0.51029,             0.31966,            0.036607,            0.011474,            0.038864,             0.00307,             0.00307,             0.00307
                 107,            0.057835,            0.014178,            0.025622,             0.26086,             0.60691,             0.47124,             0.29665,            0.039652,            0.010911,            0.038918,            0.003004,            0.003004,            0.003004
                 108,             0.05238,            0.016516,            0.025765,             0.26086,             0.60691,             0.47124,             0.29665,            0.039652,            0.010911,            0.038918,            0.002938,            0.002938,            0.002938
                 109,            0.054411,            0.014051,            0.022166,             0.26086,             0.60691,             0.47124,             0.29665,            0.039652,            0.010911,            0.038918,            0.002872,            0.002872,            0.002872
                 110,            0.056005,            0.018707,            0.026063,             0.26086,             0.60691,             0.47124,             0.29665,            0.039652,            0.010911,            0.038918,            0.002806,            0.002806,            0.002806
                 111,             0.05301,            0.011485,            0.030714,             0.33331,             0.54546,             0.51952,             0.29579,            0.039018,            0.010982,            0.045387,             0.00274,             0.00274,             0.00274
                 112,            0.057458,            0.018497,            0.023937,             0.33331,             0.54546,             0.51952,             0.29579,            0.039018,            0.010982,            0.045387,            0.002674,            0.002674,            0.002674
                 113,            0.049771,            0.015384,              0.0307,             0.33331,             0.54546,             0.51952,             0.29579,            0.039018,            0.010982,            0.045387,            0.002608,            0.002608,            0.002608
                 114,            0.060345,             0.02017,            0.021684,             0.33331,             0.54546,             0.51952,             0.29579,            0.039018,            0.010982,            0.045387,            0.002542,            0.002542,            0.002542
                 115,            0.051993,            0.018875,            0.021548,             0.31455,             0.58063,             0.53798,             0.32972,            0.033972,            0.011015,             0.04567,            0.002476,            0.002476,            0.002476
                 116,            0.041904,            0.015609,            0.032921,             0.31455,             0.58063,             0.53798,             0.32972,            0.033972,            0.011015,             0.04567,             0.00241,             0.00241,             0.00241
                 117,            0.051619,            0.017034,            0.026786,             0.31455,             0.58063,             0.53798,             0.32972,            0.033972,            0.011015,             0.04567,            0.002344,            0.002344,            0.002344
                 118,            0.040063,            0.014208,            0.025738,             0.31455,             0.58063,             0.53798,             0.32972,            0.033972,            0.011015,             0.04567,            0.002278,            0.002278,            0.002278
                 119,            0.046633,              0.0279,            0.017944,             0.73277,             0.34249,             0.55067,             0.27393,            0.036936,            0.010835,            0.043961,            0.002212,            0.002212,            0.002212
                 120,            0.049338,            0.016689,            0.023993,             0.73277,             0.34249,             0.55067,             0.27393,            0.036936,            0.010835,            0.043961,            0.002146,            0.002146,            0.002146
                 121,            0.046409,            0.024667,            0.018312,             0.73277,             0.34249,             0.55067,             0.27393,            0.036936,            0.010835,            0.043961,             0.00208,             0.00208,             0.00208
                 122,            0.046399,            0.018142,            0.024751,             0.73277,             0.34249,             0.55067,             0.27393,            0.036936,            0.010835,            0.043961,            0.002014,            0.002014,            0.002014
                 123,            0.048191,            0.019997,            0.026412,             0.38271,             0.52573,             0.54614,             0.33312,            0.033088,            0.010868,            0.043091,            0.001948,            0.001948,            0.001948
                 124,            0.052558,            0.013962,            0.028562,             0.38271,             0.52573,             0.54614,             0.33312,            0.033088,            0.010868,            0.043091,            0.001882,            0.001882,            0.001882
                 125,            0.042248,            0.016513,             0.02263,             0.38271,             0.52573,             0.54614,             0.33312,            0.033088,            0.010868,            0.043091,            0.001816,            0.001816,            0.001816
                 126,            0.042375,            0.014826,            0.027461,             0.38271,             0.52573,             0.54614,             0.33312,            0.033088,            0.010868,            0.043091,             0.00175,             0.00175,             0.00175
                 127,            0.045724,            0.016658,            0.027802,             0.41361,             0.58063,             0.55818,             0.33167,            0.031494,            0.010898,            0.041328,            0.001684,            0.001684,            0.001684
                 128,            0.041881,            0.019146,            0.021455,             0.41361,             0.58063,             0.55818,             0.33167,            0.031494,            0.010898,            0.041328,            0.001618,            0.001618,            0.001618
                 129,            0.049466,            0.014626,            0.020257,             0.41361,             0.58063,             0.55818,             0.33167,            0.031494,            0.010898,            0.041328,            0.001552,            0.001552,            0.001552
                 130,            0.044978,              0.0172,            0.022782,             0.41361,             0.58063,             0.55818,             0.33167,            0.031494,            0.010898,            0.041328,            0.001486,            0.001486,            0.001486
                 131,            0.046433,            0.019608,            0.029494,             0.43365,             0.57495,             0.57524,             0.36617,            0.031917,            0.010839,            0.040352,             0.00142,             0.00142,             0.00142
                 132,            0.046787,             0.01394,            0.027036,             0.43365,             0.57495,             0.57524,             0.36617,            0.031917,            0.010839,            0.040352,            0.001354,            0.001354,            0.001354
                 133,            0.043004,            0.021642,            0.019455,             0.43365,             0.57495,             0.57524,             0.36617,            0.031917,            0.010839,            0.040352,            0.001288,            0.001288,            0.001288
                 134,            0.040993,            0.014995,            0.024471,             0.43365,             0.57495,             0.57524,             0.36617,            0.031917,            0.010839,            0.040352,            0.001222,            0.001222,            0.001222
                 135,            0.040989,            0.017476,            0.018872,             0.48716,             0.55827,             0.57142,             0.35479,            0.031486,            0.010698,            0.039833,            0.001156,            0.001156,            0.001156
                 136,            0.040348,            0.018596,            0.022694,             0.48716,             0.55827,             0.57142,             0.35479,            0.031486,            0.010698,            0.039833,             0.00109,             0.00109,             0.00109
                 137,            0.043411,            0.017209,            0.021569,             0.48716,             0.55827,             0.57142,             0.35479,            0.031486,            0.010698,            0.039833,            0.001024,            0.001024,            0.001024
                 138,            0.047506,            0.016827,            0.021389,             0.48716,             0.55827,             0.57142,             0.35479,            0.031486,            0.010698,            0.039833,            0.000958,            0.000958,            0.000958
                 139,            0.043176,            0.020732,            0.019102,              0.5449,             0.54995,              0.5835,             0.36537,            0.031959,            0.010596,            0.039131,            0.000892,            0.000892,            0.000892
                 140,            0.041206,            0.016131,            0.021889,              0.5449,             0.54995,              0.5835,             0.36537,            0.031959,            0.010596,            0.039131,            0.000826,            0.000826,            0.000826
                 141,             0.04014,            0.017836,             0.01921,              0.5449,             0.54995,              0.5835,             0.36537,            0.031959,            0.010596,            0.039131,             0.00076,             0.00076,             0.00076
                 142,            0.036909,            0.014373,            0.022634,              0.5449,             0.54995,              0.5835,             0.36537,            0.031959,            0.010596,            0.039131,            0.000694,            0.000694,            0.000694
                 143,            0.035558,            0.012965,            0.021309,             0.52646,             0.54948,             0.60464,             0.37439,            0.032989,              0.0105,            0.037682,            0.000628,            0.000628,            0.000628
                 144,            0.037269,            0.015034,            0.025741,             0.52646,             0.54948,             0.60464,             0.37439,            0.032989,              0.0105,            0.037682,            0.000562,            0.000562,            0.000562
                 145,            0.047638,            0.021867,            0.020107,             0.52646,             0.54948,             0.60464,             0.37439,            0.032989,              0.0105,            0.037682,            0.000496,            0.000496,            0.000496
                 146,            0.038987,             0.01901,            0.018292,             0.52646,             0.54948,             0.60464,             0.37439,            0.032989,              0.0105,            0.037682,             0.00043,             0.00043,             0.00043
                 147,            0.043387,            0.016575,            0.019831,             0.55535,             0.55469,             0.62735,             0.39537,            0.032753,            0.010443,            0.037048,            0.000364,            0.000364,            0.000364
                 148,            0.042388,            0.017381,            0.023599,             0.55535,             0.55469,             0.62735,             0.39537,            0.032753,            0.010443,            0.037048,            0.000298,            0.000298,            0.000298
                 149,            0.031209,            0.015634,            0.020202,             0.55535,             0.55469,             0.62735,             0.39537,            0.032753,            0.010443,            0.037048,            0.000232,            0.000232,            0.000232
